URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g608487-d7159969-Reviews-Mercure_Bali_Legian-Legian_Kuta_District_Bali.html,      Mercure Bali Legian,2.1180000000000003
https://www.tripadvisor.co.id/Hotel_Review-g311298-d6579132-Reviews-FRii_Bali_Echo_Beach_Hotel-Canggu_North_Kuta_Bali.html,"      FRii Bali Echo Beach, Hotel",478.0
https://www.tripadvisor.co.id/Hotel_Review-g608487-d15146717-Reviews-La_Vie_Villa-Legian_Kuta_District_Bali.html,      La Vie Villa,597.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d614746-Reviews-Kuta_Lagoon_Resort_Pool_Villa-Kuta_Kuta_District_Bali.html,      Kuta Lagoon Resort & Pool Villa,800.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d450866-Reviews-Hotel_Vila_Lumbung-Seminyak_Kuta_District_Bali.html,      Hotel Vila Lumbung,1.6
https://www.tripadvisor.co.id/Hotel_Review-g3961414-d8814985-Reviews-Sanctoo_Suites_Villas-Singapadu_Sukawati_Gianyar_Regency_Bali.html,      Sanctoo Suites & Villas,462.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d7931034-Reviews-Four_Points_by_Sheraton_Bali_Kuta-Kuta_Kuta_District_Bali.html,      Four Points by Sheraton Bali,1.146
https://www.tripadvisor.co.id/Hotel_Review-g297697-d12483008-Reviews-Sulis_Beach_Hotel_Spa-Kuta_Kuta_District_Bali.html,      Sulis Beach Hotel & Spa,272.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d3617224-Reviews-IZE_Seminyak-Seminyak_Kuta_District_Bali.html,      Ize Seminyak,1.6059999999999999
https://www.tripadvisor.co.id/Hotel_Review-g3561989-d10325154-Reviews-Jimbaran_Bay_Beach_Resort_Spa-Kedonganan_Jimbaran_South_Kuta_Bali.html,      Jimbaran Bay Beach Resort & Spa,544.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d3543041-Reviews-Episode_Kuta_Bali-Kuta_Kuta_District_Bali.html,      Episode Kuta Bali,860.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d14961458-Reviews-The_Sankara_Suite_Villas_By_Pramana-Ubud_Gianyar_Regency_Bali.html,      The Sankara Suite & Villas By Pramana,459.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d1390334-Reviews-Kanishka_Villas-Seminyak_Kuta_District_Bali.html,      Kanishka Villas,591.0
https://www.tripadvisor.co.id/Hotel_Review-g297696-d3477476-Reviews-Le_Meridien_Bali_Jimbaran-Jimbaran_South_Kuta_Bali.html,      Le Méridien Bali Jimbaran,1.444
https://www.tripadvisor.co.id/Hotel_Review-g608487-d7339768-Reviews-Hotel_NEO_Kuta_Legian-Legian_Kuta_District_Bali.html,      Hotel NEO + Kuta Legian,1.1340000000000001
https://www.tripadvisor.co.id/Hotel_Review-g469404-d6635852-Reviews-Courtyard_by_Marriott_Bali_Seminyak_Resort-Seminyak_Kuta_District_Bali.html,      Courtyard Bali Seminyak Resort,3.8560000000000003
https://www.tripadvisor.co.id/Hotel_Review-g608487-d613426-Reviews-Baleka_Resort_Hotel_Spa-Legian_Kuta_District_Bali.html,      Baleka Resort Hotel & Spa,685.0
https://www.tripadvisor.co.id/Hotel_Review-g311298-d6876088-Reviews-Echo_Beach_Villa-Canggu_North_Kuta_Bali.html,      Echo Beach Villa,97.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d7224144-Reviews-The_Light_Exclusive_Villas_SPA-Seminyak_Kuta_District_Bali.html,      The Light Exclusive Villas & SPA,310.0
https://www.tripadvisor.co.id/Hotel_Review-g562690-d6937596-Reviews-Hilton_Garden_Inn_Bali_Ngurah_Rai_Airport-Tuban_Kuta_Kuta_District_Bali.html,      Hilton Garden Inn Bali Ngurah Rai Airport,1.194
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d312451-Reviews-Bali_Tropic_Resort_and_Spa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Bali Tropic Resort & Spa,1.462
https://www.tripadvisor.co.id/Hotel_Review-g469404-d667612-Reviews-Disini_Luxury_Spa_Villas-Seminyak_Kuta_District_Bali.html,      Disini Luxury Spa Villas,391.0
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d19270238-Reviews-Amnaya_Resort_Benoa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Amnaya Resort Benoa,107.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d8862178-Reviews-Aleva_Villa-Seminyak_Kuta_District_Bali.html,      Aleva Villa,918.0
https://www.tripadvisor.co.id/Hotel_Review-g297696-d15225708-Reviews-X2_Bali_Breakers_Resort-Jimbaran_South_Kuta_Bali.html,      X2 Bali Breakers Resort,111.0
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d320013-Reviews-Conrad_Bali-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Conrad Bali,4.865
https://www.tripadvisor.co.id/Hotel_Review-g297700-d12951138-Reviews-The_Alantara_Sanur_by_Pramana-Sanur_Denpasar_Bali.html,      The Alantara Sanur by Pramana,357.0
https://www.tripadvisor.co.id/Hotel_Review-g311298-d7604139-Reviews-KTS_Balinese_Villas-Canggu_North_Kuta_Bali.html,      KTS Balinese Villas,254.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d9705452-Reviews-Tijili_Seminyak-Seminyak_Kuta_District_Bali.html,      Tijili Seminyak,840.0
https://www.tripadvisor.co.id/Hotel_Review-g2092500-d13821398-Reviews-Bajul_Eco_Lodge_By_Plataran-West_Bali_National_Park_Buleleng_Regency_Bali.html,      Bajul Eco Lodge By Plataran,42.0
https://www.tripadvisor.co.id/Hotel_Review-g297696-d301739-Reviews-Jimbaran_Puri_A_Belmond_Hotel_Bali-Jimbaran_South_Kuta_Bali.html,"      Jimbaran Puri, A Belmond Hotel, Bali",1.423
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d12199329-Reviews-Tijili_Hotel_Benoa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Tijili Hotel Benoa,322.0
https://www.tripadvisor.co.id/Hotel_Review-g608492-d12215533-Reviews-Samsara_Ubud-Payangan_Gianyar_Regency_Bali.html,      Samsara Ubud,484.0
https://www.tripadvisor.co.id/Hotel_Review-g8366411-d9459085-Reviews-Hideaway_Villas_Bali-Uluwatu_Bali.html,      Hideaway Villas Bali,472.0
https://www.tripadvisor.co.id/Hotel_Review-g297700-d4943132-Reviews-Kembali_Lagi_Guest_House-Sanur_Denpasar_Bali.html,      Kembali Lagi Guest House,564.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d3785224-Reviews-Four_Points_by_Sheraton_Bali_Seminyak-Seminyak_Kuta_District_Bali.html,"      Four Points by Sheraton Bali, Seminyak",1.7
