URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3546819-Reviews-Pondok_Villa_Hotel-Yogyakarta_Region_Java.html,      Pondok Villa Hotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13346029-Reviews-Omah_Gerjen_29_by_Bukit_Vista-Yogyakarta_Region_Java.html,      Omah Gerjen 29 by Bukit Vista,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12757616-Reviews-NDalem_Eyang_Dwijo-Yogyakarta_Region_Java.html,      nDalem Eyang Dwijo,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13906587-Reviews-Griya_Asih_Homestay-Yogyakarta_Region_Java.html,      Griya Asih Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13402097-Reviews-Surokarsan_9_Yogyakarta-Yogyakarta_Region_Java.html,      Surokarsan 9 Yogyakarta,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12793152-Reviews-HappyNest_BnB-Yogyakarta_Region_Java.html,      HappyNest BnB,2
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d12907927-Reviews-Kissa_House-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Kissa House,2
https://www.tripadvisor.co.id/Hotel_Review-g5074492-d8491110-Reviews-Canting_Prodo_Traditional_Hotel-Depok_Sleman_District_Yogyakarta_Region_Java.html,      Canting Prodo Traditional Hotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3160373-Reviews-Omah_Semar-Yogyakarta_Region_Java.html,      Omah Semar,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11004872-Reviews-Konsep_House-Yogyakarta_Region_Java.html,      Konsep House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10061205-Reviews-Ndalem_Timoho-Yogyakarta_Region_Java.html,      Ndalem Timoho,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7137119-Reviews-NDalem_Notorahardjan-Yogyakarta_Region_Java.html,      nDalem Notorahardjan,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10765912-Reviews-Hotel_Sala_4_Dagen-Yogyakarta_Region_Java.html,      Hotel Sala 4 Dagen,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11831389-Reviews-Rumah_Amanah_Homestay-Yogyakarta_Region_Java.html,      Rumah Amanah Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d7288076-Reviews-Joglo_Rejodani_Guest_House-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Joglo Rejodani Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d7395341-Reviews-Alamo_Homestay-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Alamo Homestay,2
